date,medicine_name,category,quantity_sold,stock_on_hand,price_per_unit,expiry_date
2024-01-02,Cough Syrup,Cold/Flu,24,976,4.0,2024-10-05
2024-01-02,Multivitamin,Supplement,7,993,3.0,2025-08-22
2024-01-02,ORS Sachet,Dehydration,19,981,1.0,2024-10-15
2024-01-02,Antimalarial,Malaria,11,989,7.0,2024-12-27
2024-01-02,Dengue Kit,Dengue Fever,4,996,12.0,2025-05-09
2024-01-02,Antiviral,Viral Fever,17,983,10.0,2024-11-02
2024-01-02,Insulin,Diabetes,9,991,15.0,2025-05-01
2024-01-03,Paracetamol,Painkiller,7,993,2.0,2025-11-05
2024-01-03,Ibuprofen,Painkiller,17,983,3.0,2024-07-29
2024-01-03,Amoxicillin,Antibiotic,7,993,5.0,2025-09-19
2024-01-03,Cetirizine,Antihistamine,16,984,1.5,2024-10-28
2024-01-03,Azithromycin,Antibiotic,7,993,6.0,2024-09-20
2024-01-03,Metformin,Diabetes,13,987,2.5,2024-08-09
2024-01-03,Pantoprazole,Antacid,9,991,2.0,2025-04-17
2024-01-03,Dolo 650,Painkiller,16,984,2.0,2025-04-11
2024-01-03,Cough Syrup,Cold/Flu,33,967,4.0,2025-01-01
2024-01-03,Multivitamin,Supplement,11,989,3.0,2025-06-25
2024-01-03,ORS Sachet,Dehydration,14,986,1.0,2025-08-15
2024-01-03,Antimalarial,Malaria,17,983,7.0,2025-04-29
2024-01-03,Dengue Kit,Dengue Fever,20,980,12.0,2025-09-03
2024-01-03,Antiviral,Viral Fever,18,982,10.0,2024-07-21
2024-01-03,Insulin,Diabetes,8,992,15.0,2024-10-09
2024-01-04,Paracetamol,Painkiller,15,985,2.0,2025-01-03
2024-01-04,Ibuprofen,Painkiller,7,993,3.0,2025-01-17
2024-01-04,Amoxicillin,Antibiotic,2,998,5.0,2025-10-17
2024-01-04,Cetirizine,Antihistamine,26,974,1.5,2025-02-13
2024-01-04,Azithromycin,Antibiotic,13,987,6.0,2025-09-05
2024-01-04,Metformin,Diabetes,9,991,2.5,2025-05-09
2024-01-04,Pantoprazole,Antacid,8,992,2.0,2025-12-24
2024-01-04,Dolo 650,Painkiller,12,988,2.0,2025-06-24
2024-01-04,Cough Syrup,Cold/Flu,27,973,4.0,2025-12-26
2024-01-04,Multivitamin,Supplement,14,986,3.0,2025-01-01
2024-01-04,ORS Sachet,Dehydration,17,983,1.0,2025-10-23
2024-01-04,Antimalarial,Malaria,13,987,7.0,2024-11-21
2024-01-04,Dengue Kit,Dengue Fever,6,994,12.0,2025-04-03
2024-01-04,Antiviral,Viral Fever,14,986,10.0,2025-08-16
2024-01-04,Insulin,Diabetes,8,992,15.0,2025-04-11
2024-01-05,Paracetamol,Painkiller,25,975,2.0,2025-02-01
2024-01-05,Ibuprofen,Painkiller,9,991,3.0,2025-07-31
2024-01-05,Amoxicillin,Antibiotic,5,995,5.0,2025-10-29
2024-01-05,Cetirizine,Antihistamine,14,986,1.5,2025-11-07
2024-01-05,Azithromycin,Antibiotic,5,995,6.0,2025-09-08
2024-01-05,Metformin,Diabetes,16,984,2.5,2025-12-05
2024-01-05,Pantoprazole,Antacid,9,991,2.0,2025-03-27
2024-01-05,Dolo 650,Painkiller,8,992,2.0,2024-10-02
2024-01-05,Cough Syrup,Cold/Flu,23,977,4.0,2025-04-07
2024-01-05,Multivitamin,Supplement,9,991,3.0,2025-08-12
2024-01-05,ORS Sachet,Dehydration,5,995,1.0,2025-06-01
2024-01-05,Antimalarial,Malaria,3,997,7.0,2024-10-20
2024-01-05,Dengue Kit,Dengue Fever,16,984,12.0,2025-06-22
2024-01-05,Antiviral,Viral Fever,30,970,10.0,2025-05-14
2024-01-05,Insulin,Diabetes,7,993,15.0,2025-09-08
2024-01-06,Paracetamol,Painkiller,14,986,2.0,2025-09-09
2024-01-06,Ibuprofen,Painkiller,8,992,3.0,2025-12-09
2024-01-06,Amoxicillin,Antibiotic,26,974,5.0,2024-08-06
2024-01-06,Cetirizine,Antihistamine,11,989,1.5,2025-07-01
2024-01-06,Azithromycin,Antibiotic,12,988,6.0,2025-09-26
2024-01-06,Metformin,Diabetes,9,991,2.5,2025-07-22
2024-01-06,Pantoprazole,Antacid,8,992,2.0,2025-08-10
2024-01-06,Dolo 650,Painkiller,15,985,2.0,2025-03-23
2024-01-06,Cough Syrup,Cold/Flu,14,986,4.0,2025-02-01
2024-01-06,Multivitamin,Supplement,7,993,3.0,2025-09-20
2024-01-06,ORS Sachet,Dehydration,15,985,1.0,2025-12-23
2024-01-06,Antimalarial,Malaria,10,990,7.0,2024-11-30
2024-01-06,Dengue Kit,Dengue Fever,18,982,12.0,2025-04-09
2024-01-06,Antiviral,Viral Fever,13,987,10.0,2025-01-02
2024-01-06,Insulin,Diabetes,16,984,15.0,2025-03-29
2024-01-07,Paracetamol,Painkiller,17,983,2.0,2025-10-05
2024-01-07,Ibuprofen,Painkiller,21,979,3.0,2024-07-16
2024-01-07,Amoxicillin,Antibiotic,6,994,5.0,2024-07-24
2024-01-07,Cetirizine,Antihistamine,18,982,1.5,2025-08-09
2024-01-07,Azithromycin,Antibiotic,15,985,6.0,2025-12-20
2024-01-07,Metformin,Diabetes,23,977,2.5,2025-02-18
2024-01-07,Pantoprazole,Antacid,19,981,2.0,2025-06-26
2024-01-07,Dolo 650,Painkiller,21,979,2.0,2025-03-03
2024-01-07,Cough Syrup,Cold/Flu,17,983,4.0,2025-05-24
2024-01-07,Multivitamin,Supplement,9,991,3.0,2025-04-27
2024-01-07,ORS Sachet,Dehydration,17,983,1.0,2025-05-28
2024-01-07,Antimalarial,Malaria,12,988,7.0,2025-09-16
2024-01-07,Dengue Kit,Dengue Fever,12,988,12.0,2025-06-16
2024-01-07,Antiviral,Viral Fever,25,975,10.0,2024-12-23
2024-01-07,Insulin,Diabetes,12,988,15.0,2024-11-24
2024-01-08,Paracetamol,Painkiller,5,995,2.0,2024-09-05
2024-01-08,Ibuprofen,Painkiller,17,983,3.0,2025-02-27
2024-01-08,Amoxicillin,Antibiotic,16,984,5.0,2024-11-01
2024-01-08,Cetirizine,Antihistamine,19,981,1.5,2025-06-19
2024-01-08,Azithromycin,Antibiotic,16,984,6.0,2025-05-16
2024-01-08,Metformin,Diabetes,7,993,2.5,2024-09-16
2024-01-08,Pantoprazole,Antacid,14,986,2.0,2025-10-15
2024-01-08,Dolo 650,Painkiller,27,973,2.0,2025-06-26
2024-01-08,Cough Syrup,Cold/Flu,10,990,4.0,2026-01-07
2024-01-08,Multivitamin,Supplement,21,979,3.0,2025-11-04
2024-01-08,ORS Sachet,Dehydration,7,993,1.0,2024-12-03
2024-01-08,Antimalarial,Malaria,12,988,7.0,2025-08-01
2024-01-08,Dengue Kit,Dengue Fever,20,980,12.0,2025-08-26
2024-01-08,Antiviral,Viral Fever,18,982,10.0,2024-09-16
2024-01-08,Insulin,Diabetes,10,990,15.0,2025-03-13
2024-01-09,Paracetamol,Painkiller,13,987,2.0,2025-01-31
2024-01-09,Ibuprofen,Painkiller,18,982,3.0,2025-09-08
2024-01-09,Amoxicillin,Antibiotic,13,987,5.0,2025-09-28
2024-01-09,Cetirizine,Antihistamine,15,985,1.5,2025-09-29
2024-01-09,Azithromycin,Antibiotic,15,985,6.0,2025-12-28
2024-01-09,Metformin,Diabetes,16,984,2.5,2025-09-15
2024-01-09,Pantoprazole,Antacid,15,985,2.0,2025-09-26
2024-01-09,Dolo 650,Painkiller,12,988,2.0,2025-06-28
2024-01-09,Cough Syrup,Cold/Flu,19,981,4.0,2025-03-10
2024-01-09,Multivitamin,Supplement,12,988,3.0,2025-05-21
2024-01-09,ORS Sachet,Dehydration,7,993,1.0,2025-09-25
2024-01-09,Antimalarial,Malaria,19,981,7.0,2025-01-28
2024-01-09,Dengue Kit,Dengue Fever,10,990,12.0,2025-08-03
2024-01-09,Antiviral,Viral Fever,22,978,10.0,2025-06-29
2024-01-09,Insulin,Diabetes,14,986,15.0,2025-05-27
2024-01-10,Paracetamol,Painkiller,21,979,2.0,2025-01-02
2024-01-10,Ibuprofen,Painkiller,18,982,3.0,2025-06-14
2024-01-10,Amoxicillin,Antibiotic,19,981,5.0,2024-09-20
2024-01-10,Cetirizine,Antihistamine,13,987,1.5,2025-10-26
2024-01-10,Azithromycin,Antibiotic,11,989,6.0,2025-05-26
2024-01-10,Metformin,Diabetes,2,998,2.5,2025-07-15
2024-01-10,Pantoprazole,Antacid,12,988,2.0,2025-01-04
2024-01-10,Dolo 650,Painkiller,11,989,2.0,2025-10-31
2024-01-10,Cough Syrup,Cold/Flu,27,973,4.0,2025-11-13
2024-01-10,Multivitamin,Supplement,6,994,3.0,2025-12-31
2024-01-10,ORS Sachet,Dehydration,4,996,1.0,2025-07-28
2024-01-10,Antimalarial,Malaria,9,991,7.0,2025-10-22
2024-01-10,Dengue Kit,Dengue Fever,12,988,12.0,2024-11-01
2024-01-10,Antiviral,Viral Fever,20,980,10.0,2025-10-26
2024-01-10,Insulin,Diabetes,14,986,15.0,2024-12-08
2024-01-11,Paracetamol,Painkiller,18,982,2.0,2024-08-16
2024-01-11,Ibuprofen,Painkiller,15,985,3.0,2024-08-28
2024-01-11,Amoxicillin,Antibiotic,9,991,5.0,2025-04-24
2024-01-11,Cetirizine,Antihistamine,16,984,1.5,2025-08-03
2024-01-11,Azithromycin,Antibiotic,9,991,6.0,2025-06-14
2024-01-11,Metformin,Diabetes,21,979,2.5,2025-03-24
2024-01-11,Pantoprazole,Antacid,4,996,2.0,2024-10-05
2024-01-11,Dolo 650,Painkiller,16,984,2.0,2025-08-20
2024-01-11,Cough Syrup,Cold/Flu,18,982,4.0,2024-08-09
2024-01-11,Multivitamin,Supplement,12,988,3.0,2025-08-25
2024-01-11,ORS Sachet,Dehydration,17,983,1.0,2024-12-04
2024-01-11,Antimalarial,Malaria,19,981,7.0,2024-08-20
2024-01-11,Dengue Kit,Dengue Fever,17,983,12.0,2024-11-27
2024-01-11,Antiviral,Viral Fever,16,984,10.0,2025-03-31
2024-01-11,Insulin,Diabetes,10,990,15.0,2025-04-22
2024-01-12,Paracetamol,Painkiller,22,978,2.0,2025-11-02
2024-01-12,Ibuprofen,Painkiller,12,988,3.0,2024-07-29
2024-01-12,Amoxicillin,Antibiotic,18,982,5.0,2024-08-14
2024-01-12,Cetirizine,Antihistamine,18,982,1.5,2024-11-02
2024-01-12,Azithromycin,Antibiotic,12,988,6.0,2024-11-23
2024-01-12,Metformin,Diabetes,6,994,2.5,2024-09-11
2024-01-12,Pantoprazole,Antacid,17,983,2.0,2025-05-01
2024-01-12,Dolo 650,Painkiller,7,993,2.0,2024-11-17
2024-01-12,Cough Syrup,Cold/Flu,4,996,4.0,2025-01-24
2024-01-12,Multivitamin,Supplement,14,986,3.0,2025-01-02
2024-01-12,ORS Sachet,Dehydration,20,980,1.0,2025-12-07
2024-01-12,Antimalarial,Malaria,15,985,7.0,2024-09-20
2024-01-12,Dengue Kit,Dengue Fever,9,991,12.0,2025-06-10
2024-01-12,Antiviral,Viral Fever,26,974,10.0,2024-07-23
2024-01-12,Insulin,Diabetes,7,993,15.0,2025-10-02
2024-01-13,Paracetamol,Painkiller,18,982,2.0,2025-12-28
2024-01-13,Ibuprofen,Painkiller,8,992,3.0,2024-12-28
2024-01-13,Amoxicillin,Antibiotic,20,980,5.0,2025-10-04
2024-01-13,Cetirizine,Antihistamine,10,990,1.5,2024-09-23
2024-01-13,Azithromycin,Antibiotic,25,975,6.0,2024-07-27
2024-01-13,Metformin,Diabetes,4,996,2.5,2025-11-30
2024-01-13,Pantoprazole,Antacid,6,994,2.0,2024-10-06
2024-01-13,Dolo 650,Painkiller,22,978,2.0,2025-12-13
2024-01-13,Cough Syrup,Cold/Flu,12,988,4.0,2024-11-30
2024-01-13,Multivitamin,Supplement,7,993,3.0,2025-03-22
2024-01-13,ORS Sachet,Dehydration,3,997,1.0,2025-08-31
2024-01-13,Antimalarial,Malaria,10,990,7.0,2024-08-14
2024-01-13,Dengue Kit,Dengue Fever,16,984,12.0,2025-06-27
2024-01-13,Antiviral,Viral Fever,9,991,10.0,2025-08-08
2024-01-13,Insulin,Diabetes,17,983,15.0,2025-06-24
2024-01-14,Paracetamol,Painkiller,11,989,2.0,2025-05-26
2024-01-14,Ibuprofen,Painkiller,14,986,3.0,2025-09-07
2024-01-14,Amoxicillin,Antibiotic,9,991,5.0,2025-11-19
2024-01-14,Cetirizine,Antihistamine,3,997,1.5,2025-07-19
2024-01-14,Azithromycin,Antibiotic,9,991,6.0,2025-11-02
2024-01-14,Metformin,Diabetes,29,971,2.5,2024-11-27
2024-01-14,Pantoprazole,Antacid,5,995,2.0,2025-08-25
2024-01-14,Dolo 650,Painkiller,15,985,2.0,2024-12-18
2024-01-14,Cough Syrup,Cold/Flu,24,976,4.0,2025-09-14
2024-01-14,Multivitamin,Supplement,7,993,3.0,2024-09-13
2024-01-14,ORS Sachet,Dehydration,16,984,1.0,2025-08-08
2024-01-14,Antimalarial,Malaria,10,990,7.0,2025-07-22
2024-01-14,Dengue Kit,Dengue Fever,7,993,12.0,2025-01-22
2024-01-14,Antiviral,Viral Fever,26,974,10.0,2024-08-19
2024-01-14,Insulin,Diabetes,20,980,15.0,2025-06-15
2024-01-15,Paracetamol,Painkiller,22,978,2.0,2025-05-29
2024-01-15,Ibuprofen,Painkiller,18,982,3.0,2025-04-06
2024-01-15,Amoxicillin,Antibiotic,7,993,5.0,2024-08-30
2024-01-15,Cetirizine,Antihistamine,21,979,1.5,2024-09-25
2024-01-15,Azithromycin,Antibiotic,9,991,6.0,2024-09-17
2024-01-15,Metformin,Diabetes,24,976,2.5,2024-12-14
2024-01-15,Pantoprazole,Antacid,14,986,2.0,2025-03-31
2024-01-15,Dolo 650,Painkiller,10,990,2.0,2024-07-30
2024-01-15,Cough Syrup,Cold/Flu,20,980,4.0,2025-02-04
2024-01-15,Multivitamin,Supplement,14,986,3.0,2025-10-06
2024-01-15,ORS Sachet,Dehydration,13,987,1.0,2024-08-01
2024-01-15,Antimalarial,Malaria,17,983,7.0,2025-04-09
2024-01-15,Dengue Kit,Dengue Fever,11,989,12.0,2024-10-29
2024-01-15,Antiviral,Viral Fever,29,971,10.0,2025-09-04
2024-01-15,Insulin,Diabetes,24,976,15.0,2024-12-24
2024-01-16,Paracetamol,Painkiller,25,975,2.0,2025-07-01
2024-01-16,Ibuprofen,Painkiller,17,983,3.0,2025-07-05
2024-01-16,Amoxicillin,Antibiotic,10,990,5.0,2025-12-01
2024-01-16,Cetirizine,Antihistamine,25,975,1.5,2025-01-27
2024-01-16,Azithromycin,Antibiotic,7,993,6.0,2024-07-15
2024-01-16,Metformin,Diabetes,16,984,2.5,2025-07-09
2024-01-16,Pantoprazole,Antacid,17,983,2.0,2025-02-06
2024-01-16,Dolo 650,Painkiller,3,997,2.0,2025-05-19
2024-01-16,Cough Syrup,Cold/Flu,8,992,4.0,2025-07-09
2024-01-16,Multivitamin,Supplement,19,981,3.0,2025-01-29
2024-01-16,ORS Sachet,Dehydration,11,989,1.0,2025-10-01
2024-01-16,Antimalarial,Malaria,19,981,7.0,2025-05-24
2024-01-16,Dengue Kit,Dengue Fever,12,988,12.0,2025-09-18
2024-01-16,Antiviral,Viral Fever,19,981,10.0,2025-10-18
2024-01-16,Insulin,Diabetes,6,994,15.0,2026-01-01
2024-01-17,Paracetamol,Painkiller,14,986,2.0,2025-09-20
2024-01-17,Ibuprofen,Painkiller,11,989,3.0,2025-06-03
2024-01-17,Amoxicillin,Antibiotic,3,997,5.0,2024-10-01
2024-01-17,Cetirizine,Antihistamine,20,980,1.5,2025-06-18
2024-01-17,Azithromycin,Antibiotic,21,979,6.0,2024-10-27
2024-01-17,Metformin,Diabetes,5,995,2.5,2025-02-08
2024-01-17,Pantoprazole,Antacid,3,997,2.0,2024-08-20
2024-01-17,Dolo 650,Painkiller,6,994,2.0,2025-05-18
2024-01-17,Cough Syrup,Cold/Flu,13,987,4.0,2024-09-29
2024-01-17,Multivitamin,Supplement,13,987,3.0,2025-01-03
2024-01-17,ORS Sachet,Dehydration,13,987,1.0,2025-08-14
2024-01-17,Antimalarial,Malaria,11,989,7.0,2025-06-27
2024-01-17,Dengue Kit,Dengue Fever,12,988,12.0,2025-12-26
2024-01-17,Antiviral,Viral Fever,34,966,10.0,2025-03-31
2024-01-17,Insulin,Diabetes,19,981,15.0,2025-10-29
2024-01-18,Paracetamol,Painkiller,16,984,2.0,2024-08-31
2024-01-18,Ibuprofen,Painkiller,10,990,3.0,2025-03-13
2024-01-18,Amoxicillin,Antibiotic,8,992,5.0,2024-12-05
2024-01-18,Cetirizine,Antihistamine,6,994,1.5,2025-04-12
2024-01-18,Azithromycin,Antibiotic,9,991,6.0,2025-05-09
2024-01-18,Metformin,Diabetes,9,991,2.5,2024-08-13
2024-01-18,Pantoprazole,Antacid,16,984,2.0,2025-06-26
2024-01-18,Dolo 650,Painkiller,24,976,2.0,2025-10-17
2024-01-18,Cough Syrup,Cold/Flu,24,976,4.0,2026-01-14
2024-01-18,Multivitamin,Supplement,20,980,3.0,2024-09-06
2024-01-18,ORS Sachet,Dehydration,19,981,1.0,2025-01-08
2024-01-18,Antimalarial,Malaria,5,995,7.0,2025-05-08
2024-01-18,Dengue Kit,Dengue Fever,23,977,12.0,2025-03-29
2024-01-18,Antiviral,Viral Fever,27,973,10.0,2025-08-31
2024-01-18,Insulin,Diabetes,22,978,15.0,2025-10-12
2024-01-19,Paracetamol,Painkiller,18,982,2.0,2025-12-11
2024-01-19,Ibuprofen,Painkiller,14,986,3.0,2025-12-12
2024-01-19,Amoxicillin,Antibiotic,14,986,5.0,2026-01-10
2024-01-19,Cetirizine,Antihistamine,19,981,1.5,2024-12-24
2024-01-19,Azithromycin,Antibiotic,5,995,6.0,2024-07-24
2024-01-19,Metformin,Diabetes,19,981,2.5,2025-02-27
2024-01-19,Pantoprazole,Antacid,19,981,2.0,2025-08-22
2024-01-19,Dolo 650,Painkiller,24,976,2.0,2024-09-04
2024-01-19,Cough Syrup,Cold/Flu,27,973,4.0,2026-01-08
2024-01-19,Multivitamin,Supplement,11,989,3.0,2025-06-14
2024-01-19,ORS Sachet,Dehydration,16,984,1.0,2024-07-20
2024-01-19,Antimalarial,Malaria,24,976,7.0,2025-12-26
2024-01-19,Dengue Kit,Dengue Fever,14,986,12.0,2025-08-12
2024-01-19,Antiviral,Viral Fever,15,985,10.0,2025-10-14
2024-01-19,Insulin,Diabetes,11,989,15.0,2024-08-18
2024-01-20,Paracetamol,Painkiller,16,984,2.0,2024-10-29
2024-01-20,Ibuprofen,Painkiller,4,996,3.0,2025-03-31
2024-01-20,Amoxicillin,Antibiotic,10,990,5.0,2024-09-17
2024-01-20,Cetirizine,Antihistamine,8,992,1.5,2025-12-14
2024-01-20,Azithromycin,Antibiotic,16,984,6.0,2024-07-30
2024-01-20,Metformin,Diabetes,4,996,2.5,2024-08-10
2024-01-20,Pantoprazole,Antacid,15,985,2.0,2025-05-28
2024-01-20,Dolo 650,Painkiller,4,996,2.0,2025-12-10
2024-01-20,Cough Syrup,Cold/Flu,21,979,4.0,2025-12-13
2024-01-20,Multivitamin,Supplement,7,993,3.0,2024-11-22
2024-01-20,ORS Sachet,Dehydration,16,984,1.0,2025-08-01
2024-01-20,Antimalarial,Malaria,5,995,7.0,2024-07-31
2024-01-20,Dengue Kit,Dengue Fever,16,984,12.0,2024-09-01
2024-01-20,Antiviral,Viral Fever,13,987,10.0,2026-01-05
2024-01-20,Insulin,Diabetes,18,982,15.0,2024-10-05
2024-01-21,Paracetamol,Painkiller,2,998,2.0,2024-11-16
2024-01-21,Ibuprofen,Painkiller,7,993,3.0,2025-02-15
2024-01-21,Amoxicillin,Antibiotic,17,983,5.0,2025-08-09
2024-01-21,Cetirizine,Antihistamine,18,982,1.5,2024-12-12
2024-01-21,Azithromycin,Antibiotic,19,981,6.0,2025-02-18
2024-01-21,Metformin,Diabetes,18,982,2.5,2025-04-05
2024-01-21,Pantoprazole,Antacid,6,994,2.0,2024-11-20
2024-01-21,Dolo 650,Painkiller,18,982,2.0,2025-01-22
2024-01-21,Cough Syrup,Cold/Flu,31,969,4.0,2025-02-17
2024-01-21,Multivitamin,Supplement,5,995,3.0,2024-09-27
2024-01-21,ORS Sachet,Dehydration,11,989,1.0,2025-06-09
2024-01-21,Antimalarial,Malaria,15,985,7.0,2025-08-26
2024-01-21,Dengue Kit,Dengue Fever,15,985,12.0,2025-06-26
2024-01-21,Antiviral,Viral Fever,19,981,10.0,2025-11-15
2024-01-21,Insulin,Diabetes,17,983,15.0,2024-07-25
2024-01-22,Paracetamol,Painkiller,14,986,2.0,2025-06-12
2024-01-22,Ibuprofen,Painkiller,15,985,3.0,2025-05-01
2024-01-22,Amoxicillin,Antibiotic,21,979,5.0,2025-03-19
2024-01-22,Cetirizine,Antihistamine,11,989,1.5,2025-03-04
2024-01-22,Azithromycin,Antibiotic,12,988,6.0,2025-05-21
2024-01-22,Metformin,Diabetes,20,980,2.5,2025-09-27
2024-01-22,Pantoprazole,Antacid,3,997,2.0,2024-09-28
2024-01-22,Dolo 650,Painkiller,15,985,2.0,2025-06-13
2024-01-22,Cough Syrup,Cold/Flu,34,966,4.0,2025-06-10
2024-01-22,Multivitamin,Supplement,4,996,3.0,2024-12-14
2024-01-22,ORS Sachet,Dehydration,3,997,1.0,2025-07-20
2024-01-22,Antimalarial,Malaria,7,993,7.0,2025-12-14
2024-01-22,Dengue Kit,Dengue Fever,16,984,12.0,2025-08-15
2024-01-22,Antiviral,Viral Fever,27,973,10.0,2025-09-03
2024-01-22,Insulin,Diabetes,8,992,15.0,2025-02-02
2024-01-23,Paracetamol,Painkiller,7,993,2.0,2024-10-03
2024-01-23,Ibuprofen,Painkiller,8,992,3.0,2024-10-22
2024-01-23,Amoxicillin,Antibiotic,10,990,5.0,2025-11-15
2024-01-23,Cetirizine,Antihistamine,20,980,1.5,2024-09-04
2024-01-23,Azithromycin,Antibiotic,6,994,6.0,2025-10-11
2024-01-23,Metformin,Diabetes,5,995,2.5,2025-09-04
2024-01-23,Pantoprazole,Antacid,27,973,2.0,2025-11-13
2024-01-23,Dolo 650,Painkiller,10,990,2.0,2024-12-18
2024-01-23,Cough Syrup,Cold/Flu,27,973,4.0,2026-01-21
2024-01-23,Multivitamin,Supplement,12,988,3.0,2025-04-21
2024-01-23,ORS Sachet,Dehydration,9,991,1.0,2025-04-22
2024-01-23,Antimalarial,Malaria,9,991,7.0,2025-11-28
2024-01-23,Dengue Kit,Dengue Fever,12,988,12.0,2025-06-16
2024-01-23,Antiviral,Viral Fever,28,972,10.0,2024-12-25
2024-01-23,Insulin,Diabetes,9,991,15.0,2025-03-05
2024-01-24,Paracetamol,Painkiller,7,993,2.0,2024-11-08
2024-01-24,Ibuprofen,Painkiller,19,981,3.0,2024-12-17
2024-01-24,Amoxicillin,Antibiotic,22,978,5.0,2025-08-18
2024-01-24,Cetirizine,Antihistamine,15,985,1.5,2025-02-08
2024-01-24,Azithromycin,Antibiotic,1,999,6.0,2024-12-27
2024-01-24,Metformin,Diabetes,21,979,2.5,2025-05-24
2024-01-24,Pantoprazole,Antacid,6,994,2.0,2025-03-30
2024-01-24,Dolo 650,Painkiller,3,997,2.0,2025-08-30
2024-01-24,Cough Syrup,Cold/Flu,30,970,4.0,2024-08-19
2024-01-24,Multivitamin,Supplement,14,986,3.0,2024-09-22
2024-01-24,ORS Sachet,Dehydration,11,989,1.0,2025-03-18
2024-01-24,Antimalarial,Malaria,13,987,7.0,2025-08-19
2024-01-24,Dengue Kit,Dengue Fever,6,994,12.0,2024-12-19
2024-01-24,Antiviral,Viral Fever,30,970,10.0,2024-12-25
2024-01-24,Insulin,Diabetes,27,973,15.0,2025-06-03
2024-01-25,Paracetamol,Painkiller,16,984,2.0,2025-06-04
2024-01-25,Ibuprofen,Painkiller,7,993,3.0,2025-06-18
2024-01-25,Amoxicillin,Antibiotic,16,984,5.0,2024-10-29
2024-01-25,Cetirizine,Antihistamine,26,974,1.5,2025-05-10
2024-01-25,Azithromycin,Antibiotic,6,994,6.0,2025-07-18
2024-01-25,Metformin,Diabetes,14,986,2.5,2025-04-10
2024-01-25,Pantoprazole,Antacid,14,986,2.0,2025-11-07
2024-01-25,Dolo 650,Painkiller,17,983,2.0,2026-01-03
2024-01-25,Cough Syrup,Cold/Flu,14,986,4.0,2024-09-13
2024-01-25,Multivitamin,Supplement,3,997,3.0,2025-09-14
2024-01-25,ORS Sachet,Dehydration,22,978,1.0,2025-01-22
2024-01-25,Antimalarial,Malaria,3,997,7.0,2025-09-05
2024-01-25,Dengue Kit,Dengue Fever,18,982,12.0,2025-08-28
2024-01-25,Antiviral,Viral Fever,13,987,10.0,2025-11-17
2024-01-25,Insulin,Diabetes,12,988,15.0,2025-06-26
2024-01-26,Paracetamol,Painkiller,18,982,2.0,2025-04-07
2024-01-26,Ibuprofen,Painkiller,8,992,3.0,2025-04-15
2024-01-26,Amoxicillin,Antibiotic,17,983,5.0,2024-10-30
2024-01-26,Cetirizine,Antihistamine,5,995,1.5,2024-09-26
2024-01-26,Azithromycin,Antibiotic,12,988,6.0,2025-01-12
2024-01-26,Metformin,Diabetes,19,981,2.5,2025-09-10
2024-01-26,Pantoprazole,Antacid,16,984,2.0,2024-07-24
2024-01-26,Dolo 650,Painkiller,8,992,2.0,2025-08-18
2024-01-26,Cough Syrup,Cold/Flu,20,980,4.0,2025-07-24
2024-01-26,Multivitamin,Supplement,7,993,3.0,2025-09-16
2024-01-26,ORS Sachet,Dehydration,21,979,1.0,2025-03-20
2024-01-26,Antimalarial,Malaria,4,996,7.0,2025-02-16
2024-01-26,Dengue Kit,Dengue Fever,10,990,12.0,2025-10-24
2024-01-26,Antiviral,Viral Fever,27,973,10.0,2025-02-15
2024-01-26,Insulin,Diabetes,6,994,15.0,2025-05-19
2024-01-27,Paracetamol,Painkiller,15,985,2.0,2025-08-06
2024-01-27,Ibuprofen,Painkiller,5,995,3.0,2025-12-04
2024-01-27,Amoxicillin,Antibiotic,22,978,5.0,2025-06-21
2024-01-27,Cetirizine,Antihistamine,11,989,1.5,2024-09-24
2024-01-27,Azithromycin,Antibiotic,6,994,6.0,2025-11-29
2024-01-27,Metformin,Diabetes,13,987,2.5,2025-12-19
2024-01-27,Pantoprazole,Antacid,11,989,2.0,2025-02-17
2024-01-27,Dolo 650,Painkiller,13,987,2.0,2024-10-17
2024-01-27,Cough Syrup,Cold/Flu,17,983,4.0,2025-12-08
2024-01-27,Multivitamin,Supplement,10,990,3.0,2025-01-27
2024-01-27,ORS Sachet,Dehydration,6,994,1.0,2025-05-18
2024-01-27,Antimalarial,Malaria,17,983,7.0,2025-08-24
2024-01-27,Dengue Kit,Dengue Fever,24,976,12.0,2025-06-12
2024-01-27,Antiviral,Viral Fever,25,975,10.0,2024-11-27
2024-01-27,Insulin,Diabetes,17,983,15.0,2025-01-04
2024-01-28,Paracetamol,Painkiller,14,986,2.0,2025-05-04
2024-01-28,Ibuprofen,Painkiller,22,978,3.0,2025-01-24
2024-01-28,Amoxicillin,Antibiotic,12,988,5.0,2025-03-21
2024-01-28,Cetirizine,Antihistamine,5,995,1.5,2025-01-25
2024-01-28,Azithromycin,Antibiotic,20,980,6.0,2025-02-28
2024-01-28,Metformin,Diabetes,13,987,2.5,2025-10-14
2024-01-28,Pantoprazole,Antacid,11,989,2.0,2025-04-14
2024-01-28,Dolo 650,Painkiller,6,994,2.0,2025-05-31
2024-01-28,Cough Syrup,Cold/Flu,7,993,4.0,2025-12-30
2024-01-28,Multivitamin,Supplement,13,987,3.0,2025-05-04
2024-01-28,ORS Sachet,Dehydration,19,981,1.0,2025-12-21
2024-01-28,Antimalarial,Malaria,6,994,7.0,2025-02-27
